,자전거대여소 번호,인근 버스정류장 개수,인근 지하철역 개수,인근 학교 수,인근 아파트 세대수,인근 문화시설 수,인근 대학교 개수,인근 대형학원 개수,(A)비분리형 겸용도로,(A)자전거 전용도로,(A)분리형 겸용도로,(A)자전거 전용차로,(B)자전거 전용도로,(B)분리형 겸용도로,(B)비분리형 겸용도로,(A)자전거 우선도로
0,301,23,1,7,894,8,1,0,0,0,0,2,0,0,0,2
1,302,24,1,6,150,6,0,0,0,0,1,5,0,0,0,3
2,303,33,2,1,150,14,0,0,1,2,4,3,0,0,0,6
3,305,48,2,0,0,17,0,0,1,2,3,7,0,0,0,6
4,307,25,1,7,150,20,0,0,1,0,1,0,0,0,0,7
5,308,35,1,7,150,21,0,0,1,2,4,1,0,0,0,7
6,309,43,2,1,0,18,0,0,1,2,4,1,0,0,0,5
7,314,22,0,6,0,22,0,0,0,0,0,6,0,0,0,4
8,316,51,3,0,0,32,0,0,1,2,4,3,0,0,0,5
9,326,36,1,9,291,52,0,0,3,0,0,1,0,0,0,6
10,327,47,3,3,291,46,0,0,3,0,0,2,0,0,0,6
11,328,38,4,3,0,23,0,0,1,2,0,3,0,0,0,8
12,329,47,5,3,0,10,0,0,1,2,0,3,0,0,0,8
13,334,36,5,6,1022,9,0,0,1,2,0,3,0,0,0,7
14,335,36,5,3,1022,9,0,0,1,2,0,2,0,0,0,7
15,337,21,0,0,0,4,0,0,5,0,0,0,0,0,0,1
16,338,37,4,3,1320,5,0,0,1,2,0,4,0,0,0,10
17,339,40,3,4,1058,4,0,0,0,2,0,4,0,0,0,8
18,340,29,1,15,436,22,2,0,4,0,0,0,0,0,0,0
19,341,26,1,8,0,24,1,0,4,0,0,0,0,0,0,0
20,342,31,1,2,0,26,1,0,5,0,0,0,0,0,0,0
21,343,25,0,3,333,9,1,0,4,0,0,1,0,0,0,2
22,344,28,2,3,333,4,0,0,4,2,0,2,0,0,0,4
23,345,43,1,4,631,9,0,0,6,2,0,4,0,0,0,7
24,348,52,1,9,5897,5,1,0,2,0,0,0,0,0,0,0
25,349,30,1,13,894,10,1,0,0,0,0,1,0,0,0,2
26,351,10,0,47,0,3,0,0,0,0,0,2,0,0,0,0
27,352,24,0,35,0,19,0,0,0,0,0,3,0,0,0,0
28,353,37,1,35,0,29,0,0,2,0,0,5,0,0,0,6
29,354,27,1,30,291,19,0,0,3,0,0,0,0,0,0,4
30,355,30,0,3,333,9,1,0,6,0,0,1,0,0,0,3
31,356,32,0,3,333,13,1,0,6,0,0,1,0,0,0,3
32,358,28,1,6,436,20,0,0,4,0,0,0,0,0,0,0
33,359,33,0,1,152,6,0,0,6,0,0,0,0,0,0,3
34,361,26,3,68,749,6,0,0,0,2,0,0,0,0,0,0
35,362,33,2,70,3476,5,0,2,0,4,1,0,0,0,1,0
36,363,34,2,0,1644,4,0,4,0,4,0,0,0,0,2,0
37,364,19,1,12,5005,2,0,0,0,0,0,0,0,0,0,0
38,367,41,1,8,5663,3,0,0,2,0,0,0,0,0,0,0
39,368,55,4,0,0,18,0,0,1,2,4,3,0,0,0,4
40,369,20,1,5,0,18,0,0,0,0,1,5,0,0,0,5
41,385,48,2,0,0,26,0,0,1,2,1,3,0,0,0,6
42,388,27,1,15,436,22,2,0,4,0,0,0,0,0,0,0
43,393,25,2,0,0,5,0,0,2,2,0,1,0,0,0,3
44,394,58,1,10,2466,10,1,0,2,0,0,0,0,0,0,6
45,395,59,1,1,2976,8,1,0,2,0,0,0,0,0,0,6
46,397,37,5,3,1320,5,0,0,1,2,0,4,0,0,0,10
47,446,27,0,6,123,3,1,0,0,0,0,0,0,0,0,0
48,447,38,0,1,123,2,0,0,0,0,0,0,0,0,0,0
49,449,14,0,0,324,4,0,0,0,0,0,0,0,0,0,0
50,450,14,0,22,0,3,0,0,0,0,0,2,0,0,0,0
51,451,16,0,0,0,13,0,0,0,0,0,4,0,0,0,0
52,452,39,2,1,333,4,0,0,2,2,0,3,0,0,0,7
53,453,43,1,28,450,3,0,0,0,2,0,4,0,0,0,8
54,454,48,3,3,0,35,0,0,0,2,0,3,0,0,0,6
55,455,33,3,1,181,5,0,0,2,2,0,2,0,0,0,7
56,456,35,4,68,4263,3,0,2,0,4,0,0,0,0,0,0
57,457,32,3,0,181,2,0,0,2,2,0,2,0,0,0,7
58,458,41,3,1,0,18,0,0,1,2,4,3,0,0,0,7
59,461,29,1,6,894,12,0,0,0,0,1,2,0,0,0,4
60,462,41,0,1,123,2,0,0,0,0,0,0,0,0,0,0
61,464,20,0,5,0,16,0,0,0,0,0,4,0,0,0,0
62,465,12,0,5,0,3,0,0,0,0,0,0,0,0,0,0
63,486,20,0,0,168,2,0,0,0,0,0,0,0,0,0,0
64,3401,22,3,68,749,6,0,0,1,2,0,0,0,0,0,1
65,3402,23,0,3,333,8,1,0,4,0,0,1,0,0,0,2
66,3403,51,1,10,2233,13,0,0,2,0,0,0,0,0,0,6
67,3404,45,1,4,631,3,0,0,3,2,0,4,0,0,0,6
68,3405,19,1,8,894,10,1,0,0,0,0,2,0,0,0,3
69,3407,37,1,6,0,48,0,0,2,0,0,4,0,0,0,7
70,3408,43,1,3,0,41,0,0,0,2,0,3,0,0,0,6
71,3410,26,3,3,291,10,0,0,1,2,0,3,0,0,0,5
72,3411,34,3,3,1320,2,0,0,1,2,0,3,0,0,0,8
73,3412,35,4,3,1320,2,0,0,1,2,0,3,0,0,0,8
74,3413,38,1,4,450,7,0,0,4,2,0,4,0,0,0,8
75,3414,37,1,4,450,3,0,0,1,2,0,4,0,0,0,7
76,3415,28,3,1,529,4,0,0,2,2,0,1,0,0,0,2
77,3416,26,3,69,749,3,0,0,0,2,0,0,0,0,0,0
78,3417,18,1,11,4073,4,0,0,0,0,0,0,0,0,0,0
79,3418,19,1,12,5005,2,0,0,0,0,0,0,0,0,0,0
80,3419,24,1,0,436,10,0,0,4,0,0,0,0,0,0,0
81,3420,29,1,15,436,23,0,0,4,0,0,0,0,0,0,0
82,3421,25,1,15,436,28,2,0,4,0,0,0,0,0,0,0
83,3422,29,0,9,436,14,1,0,4,0,0,0,0,0,0,0
84,3423,31,0,3,333,9,1,0,6,0,0,1,0,0,0,3
85,3425,26,1,13,894,9,1,0,0,0,0,2,0,0,0,2
86,3426,32,1,8,4586,3,0,0,1,0,0,0,0,0,0,0
87,3427,14,1,7,4278,2,0,0,0,0,0,0,0,0,0,0
88,3428,11,0,0,0,6,0,0,0,0,0,0,0,0,0,0
89,3429,11,0,0,0,3,0,0,0,0,0,0,0,0,0,0
90,3430,20,0,1,0,2,0,0,0,0,0,0,0,0,0,0
91,3431,31,0,2,123,2,0,0,0,0,0,0,0,0,0,0
92,3432,39,4,3,0,16,0,0,1,2,0,3,0,0,0,8
93,4703,24,1,12,4104,0,1,0,0,0,0,0,0,0,0,0
94,4707,39,5,0,1022,6,0,0,1,2,0,3,0,0,0,7
95,4708,43,1,3,0,43,0,0,0,2,1,5,0,0,0,7
96,4710,21,0,6,0,7,1,0,0,0,0,2,0,0,0,0
97,4711,30,0,10,436,12,0,0,0,0,0,0,0,0,0,0
98,4705,27,1,30,291,19,0,0,3,0,0,0,0,0,0,4
99,4709,24,0,1,0,1,0,0,0,0,0,0,0,0,0,0
100,4713,18,3,3,291,20,0,0,3,0,0,0,0,0,0,4
101,4715,36,1,11,1737,19,0,0,2,0,0,0,0,0,0,9
102,4718,42,2,1,0,19,0,0,1,2,4,1,0,0,0,5
103,4719,32,1,5,0,36,0,0,0,0,1,4,0,0,0,5
104,300,40,1,11,1737,18,0,0,2,0,0,0,0,0,0,10
105,310,47,2,1,0,23,0,0,1,2,4,3,0,0,0,7
106,318,61,3,0,0,14,0,0,1,2,4,3,0,0,0,6
107,320,50,2,1,0,13,0,0,0,2,0,3,0,0,0,6
108,321,41,1,1,0,12,0,0,0,2,0,2,0,0,0,4
109,322,34,3,2,0,8,0,0,0,2,2,0,0,0,0,4
110,324,52,1,1,855,8,0,0,0,0,2,0,0,0,0,0
111,331,46,3,0,0,9,0,0,0,2,0,2,0,0,0,5
112,332,39,3,0,0,9,0,0,0,2,0,1,0,0,0,5
113,336,11,3,0,739,8,0,1,0,0,2,0,0,0,0,4
114,346,34,4,1,0,5,0,0,2,2,0,1,0,0,0,2
115,347,28,3,19,0,4,0,0,0,2,2,0,0,0,0,4
116,370,41,3,1,433,12,0,0,0,0,2,0,0,0,0,6
117,371,12,1,8,0,3,1,0,0,0,2,0,0,0,0,4
118,372,14,2,7,2282,2,0,0,0,0,0,0,0,0,0,0
119,374,9,2,3,2461,1,0,0,0,0,0,0,0,0,0,0
120,379,55,2,0,415,5,0,0,0,0,2,0,0,0,0,2
121,380,30,2,25,566,3,0,0,0,0,3,0,0,0,0,5
122,381,14,1,7,0,3,0,0,0,0,2,0,0,0,0,4
123,382,16,2,7,684,3,0,0,0,0,0,0,0,0,0,0
124,383,19,2,20,840,2,0,0,0,2,0,0,0,0,0,0
125,384,52,1,11,2107,2,0,1,0,0,2,0,0,0,0,4
126,387,35,5,24,0,1,0,0,0,2,2,1,0,0,0,6
127,389,32,4,27,1932,3,0,0,0,2,0,3,0,0,0,5
128,390,11,2,0,1032,7,0,1,0,0,2,0,0,0,0,2
129,391,33,3,11,464,20,0,0,0,0,2,0,0,0,0,7
130,398,36,3,0,1202,5,0,0,1,2,0,1,0,0,0,8
131,399,23,0,18,2788,6,0,0,0,0,0,0,0,0,0,2
132,428,26,5,0,1488,7,0,0,0,2,2,0,0,0,0,4
133,429,12,1,35,5150,2,0,0,0,0,0,0,0,0,0,0
134,430,27,4,2,0,2,0,0,0,0,4,0,0,0,0,4
135,431,25,2,71,3408,3,0,1,0,4,0,0,0,0,0,0
136,433,49,3,1,0,13,0,0,0,2,2,3,0,0,0,5
137,434,27,0,14,10887,0,0,0,0,0,2,0,0,0,0,0
138,435,54,3,0,137,3,0,0,0,0,2,0,0,0,0,0
139,826,34,2,12,2788,6,0,0,0,0,2,0,0,0,0,2
140,441,56,0,0,601,3,0,1,0,0,2,0,0,0,0,1
141,442,47,2,12,1584,6,0,1,0,0,2,0,0,0,0,2
142,443,48,2,9,601,7,0,1,0,0,2,0,0,0,0,6
143,445,61,3,0,137,3,0,1,0,0,2,0,0,0,0,0
144,466,52,4,1,0,17,0,0,1,2,3,3,0,0,0,1
145,467,51,2,1,855,7,0,0,0,0,2,0,0,0,0,1
146,468,57,5,1,0,12,0,0,0,0,2,0,0,0,0,1
147,469,43,1,1,855,4,0,0,0,0,2,0,0,0,0,0
148,470,46,1,1,855,5,0,0,0,0,2,0,0,0,0,0
149,471,37,1,4,855,10,0,0,0,0,0,0,0,0,0,0
150,472,46,4,0,414,6,0,0,1,2,0,2,0,0,0,6
151,473,27,3,24,1932,2,0,0,0,2,2,1,0,0,0,4
152,474,27,3,19,0,4,0,0,0,2,2,0,0,0,0,2
153,475,31,5,20,445,5,0,0,2,2,0,0,0,0,0,2
154,476,27,3,20,0,5,0,0,0,0,2,0,0,0,0,2
155,477,13,1,1,122,3,1,1,0,0,4,0,0,0,0,5
156,479,13,1,2,0,3,0,0,0,0,3,0,0,0,0,4
157,480,15,2,41,2282,2,0,0,0,0,0,0,0,0,0,0
158,481,19,2,20,445,3,0,0,0,2,0,0,0,0,0,0
159,483,5,1,34,5150,1,0,0,1,0,0,0,0,0,0,0
160,484,43,1,0,845,6,0,0,0,0,2,0,0,0,0,0
161,485,56,2,11,137,2,0,0,0,0,2,0,0,0,0,2
162,4752,41,2,18,1506,4,0,1,0,0,0,0,0,0,0,5
163,4753,44,2,10,601,8,0,1,0,0,2,0,0,0,0,5
164,4760,58,2,0,137,3,0,0,0,0,2,0,0,0,0,2
165,4761,22,3,0,1202,6,0,0,0,2,2,0,0,0,0,6
166,4762,53,3,0,0,12,0,0,0,2,1,3,0,0,0,6
167,4765,36,4,19,0,4,0,0,2,2,1,1,0,0,0,2
168,4766,49,1,11,1571,2,0,1,0,0,1,0,0,0,0,3
169,4768,45,4,2,0,20,0,0,1,2,4,1,0,0,0,8
170,4772,50,2,10,601,8,0,1,0,0,2,0,0,0,0,5
171,4774,44,3,1,0,13,0,0,0,2,2,3,0,0,0,4
172,4775,44,2,1,0,11,0,0,0,2,0,3,0,0,0,6
173,3013,46,4,0,0,8,0,0,0,2,0,3,0,0,0,8
174,4776,44,1,2,855,5,0,0,0,0,2,0,0,0,0,0
175,4777,19,2,41,0,2,0,0,0,0,0,0,0,0,0,0
176,4778,34,4,0,0,9,0,0,0,2,2,0,0,0,0,5
177,4781,49,3,4,1571,0,0,1,0,0,0,0,0,0,0,4
178,4782,45,2,4,1571,0,0,1,0,0,0,0,0,0,0,3
179,4784,23,3,0,594,6,0,0,0,2,2,0,0,0,0,6
180,4785,45,3,0,0,9,0,0,0,2,0,2,0,0,0,6
181,4791,16,1,26,236,13,0,0,0,0,2,0,0,0,0,2
182,4792,20,4,25,1032,4,1,1,0,0,3,0,0,0,0,4
183,4793,28,3,0,0,3,0,0,0,0,3,0,0,0,0,4
184,4794,38,2,11,1447,6,0,0,0,0,2,0,0,0,0,2
185,4796,55,4,1,0,18,0,0,1,2,4,3,0,0,0,4
186,4797,43,1,10,859,6,0,1,0,0,0,0,0,0,0,9
187,4798,30,1,70,3476,5,0,1,0,4,3,0,0,0,1,0
188,4800,11,2,0,861,6,1,1,0,0,2,0,0,0,0,2
189,4801,38,2,18,1506,3,0,1,0,0,0,0,0,0,0,5
190,6053,16,3,25,286,15,0,0,0,0,2,0,0,0,0,3
191,800,31,0,13,917,2,0,0,1,0,0,0,0,2,0,2
192,802,11,1,2,0,12,0,0,1,0,0,0,0,0,0,2
193,803,16,1,0,941,14,0,0,0,0,0,0,0,0,0,2
194,805,37,2,7,3064,4,0,0,0,1,0,0,0,0,0,6
195,806,41,0,1,195,0,0,0,0,0,0,0,0,0,0,2
196,807,34,2,0,504,6,0,0,0,0,0,0,0,0,0,2
197,808,14,0,2,1498,0,0,0,0,4,3,0,0,1,0,0
198,809,17,0,2,934,3,0,0,0,0,0,0,0,1,0,0
199,810,24,1,30,400,2,0,0,0,0,3,0,0,0,0,1
200,811,16,1,1,0,2,0,0,0,0,3,0,0,0,0,2
201,812,10,2,1,470,2,0,0,0,0,2,0,0,0,0,4
202,813,19,2,1,2084,1,0,0,0,1,1,0,0,0,0,4
203,815,16,0,5,4546,1,0,0,1,0,1,0,0,1,0,0
204,816,31,1,6,3028,7,0,0,0,0,0,0,0,0,0,2
205,817,18,2,7,2292,1,0,0,0,1,1,0,0,0,0,4
206,818,41,1,15,752,4,1,0,0,1,0,0,0,0,0,6
207,819,42,1,15,1991,2,0,0,0,1,0,0,0,0,0,7
208,820,25,3,8,504,5,0,0,0,0,0,0,0,0,0,4
209,822,21,0,27,4491,1,0,0,1,0,2,0,0,1,0,2
210,823,30,1,20,1112,8,0,0,0,0,0,0,0,0,0,2
211,825,16,0,2,172,0,0,0,0,3,3,0,0,1,0,0
212,827,9,0,5,0,1,0,0,0,0,0,0,0,0,0,0
213,828,37,1,23,1311,3,0,0,0,1,0,0,0,0,0,6
214,829,14,0,2,1468,0,0,0,1,0,2,0,0,1,0,2
215,830,23,0,1,6179,2,0,0,1,0,0,0,0,1,0,2
216,831,19,1,1,0,2,0,0,0,0,3,0,0,0,0,2
217,832,22,1,6,6403,0,0,0,3,0,1,0,0,0,0,0
218,834,46,1,6,1841,6,0,0,0,0,0,0,0,0,0,4
219,835,43,1,15,1499,2,0,0,0,1,0,0,0,0,0,6
220,836,25,0,6,2948,2,0,0,1,0,0,0,0,2,0,2
221,837,12,0,2,563,1,0,0,0,0,0,0,0,1,0,0
222,838,36,1,8,752,3,0,0,0,1,0,0,0,0,0,6
223,839,5,0,5,468,0,0,0,0,0,0,0,0,1,0,0
224,840,21,1,27,6735,4,0,0,3,0,0,0,0,0,0,0
225,841,24,1,0,3449,7,0,0,0,0,0,0,0,0,0,2
226,843,21,1,1,0,2,0,0,0,0,3,0,0,0,0,2
227,844,7,0,0,2137,0,0,0,0,0,0,0,0,2,0,0
228,845,29,0,7,2396,2,0,0,0,0,0,0,0,0,0,4
229,846,25,0,1,0,2,0,0,0,0,0,0,0,0,0,0
230,848,11,2,1,470,2,0,0,0,0,2,0,0,0,0,4
231,849,18,2,1,1378,3,0,0,0,1,2,0,0,0,0,4
232,850,37,2,8,4294,5,0,0,0,1,0,0,0,0,0,7
233,851,50,1,5,6014,5,0,0,0,0,0,0,0,0,0,2
234,852,23,0,1,6179,2,0,0,0,1,1,0,0,1,0,2
235,853,27,1,26,2780,6,0,0,0,0,0,0,0,0,0,2
236,854,16,1,0,341,15,0,0,1,0,0,0,0,0,0,2
237,855,17,1,1,5286,1,0,0,3,0,0,0,0,0,0,0
238,857,19,1,2,0,8,0,0,0,0,0,0,0,0,0,2
239,858,14,1,1,0,2,0,0,0,0,3,0,0,0,0,2
240,859,13,0,0,0,3,0,0,1,0,0,0,0,0,0,0
241,860,19,1,1,5626,0,0,0,3,0,0,0,0,1,0,0
242,863,20,1,6,5436,4,0,0,3,0,1,0,0,0,0,0
243,864,22,0,2,1592,12,0,0,0,0,0,0,0,0,0,0
244,865,17,1,0,0,10,0,0,1,0,0,0,0,0,0,2
245,866,20,2,0,504,7,0,0,0,0,0,0,0,0,0,0
246,867,16,0,2,1498,0,0,0,0,4,3,0,0,1,0,0
247,869,8,0,0,0,1,0,0,0,0,2,0,0,2,0,0
248,870,8,0,0,0,1,0,0,0,0,2,0,0,2,0,0
249,4602,16,0,15,384,8,1,0,0,0,0,0,0,0,0,0
250,4603,31,0,12,554,2,0,0,1,0,0,0,0,2,0,2
251,4604,35,0,12,195,1,0,0,1,0,0,0,0,0,0,2
252,4605,9,0,0,0,1,0,0,0,0,2,0,0,2,0,0
253,4607,15,0,5,3886,4,0,0,1,1,1,0,0,0,0,0
254,4608,19,1,6,6390,4,0,0,3,0,1,0,0,0,0,0
255,4609,17,1,26,6426,0,0,0,3,0,0,0,0,0,0,0
256,4610,22,0,0,1592,14,0,0,0,0,0,0,0,0,0,2
257,4611,7,1,2,0,6,0,0,1,0,0,0,0,0,0,2
258,4612,21,1,0,341,13,0,0,1,0,0,0,0,0,0,2
259,4613,12,2,2,341,10,0,0,0,0,0,0,0,0,0,2
260,4615,20,0,1,578,1,1,0,0,0,1,0,0,0,0,2
261,4616,33,0,7,2148,2,0,0,0,0,0,0,0,0,0,3
262,4617,10,0,0,1621,0,0,0,0,0,0,0,0,2,0,1
263,4618,28,0,13,2608,2,0,0,1,0,0,0,0,2,0,2
264,4619,16,0,27,1619,0,0,0,1,0,2,0,0,1,0,2
265,4620,20,2,1,938,3,0,0,0,1,2,0,0,0,0,4
266,4621,13,0,0,0,8,0,0,0,0,0,0,0,0,0,0
267,4622,11,0,1,172,1,0,0,0,2,2,0,0,0,0,0
268,4623,22,1,2,0,3,0,0,0,0,0,0,0,0,0,2
269,4625,31,2,0,2409,3,0,0,0,1,0,0,0,0,0,8
270,4627,41,1,2,2439,8,0,0,0,0,0,0,0,0,0,4
271,4629,30,0,27,2259,6,0,0,1,0,2,0,0,0,0,2
272,4632,12,0,5,414,1,1,0,0,2,2,0,0,0,0,0
273,4633,28,1,26,3201,6,0,0,0,0,0,0,0,0,0,2
274,4634,21,1,3,578,1,0,0,0,0,0,0,0,0,0,2
275,4636,44,1,8,3072,5,0,0,0,1,0,0,0,0,0,4
276,4637,29,0,27,4389,4,0,0,1,0,0,0,0,0,0,2
277,4638,34,1,7,0,2,0,0,0,0,0,0,0,0,0,4
278,4639,11,0,0,3882,1,0,0,1,1,2,0,0,1,0,0
279,4640,55,1,7,1540,2,0,0,0,0,0,0,0,0,0,4
280,4641,30,0,0,2201,3,0,0,0,1,0,0,0,0,0,8
281,4642,37,0,15,3816,6,0,0,0,1,0,0,0,0,0,8
282,3511,42,0,2,7564,0,0,0,0,0,1,0,0,1,0,0
283,3513,35,1,2,7132,0,0,0,2,0,5,0,0,0,0,0
284,3514,34,2,17,5192,1,0,0,0,0,4,0,0,0,0,0
285,3515,19,0,0,2230,2,0,0,2,0,0,0,0,0,0,1
286,3525,28,0,21,4808,0,0,0,0,0,0,0,0,3,0,0
287,3527,30,1,14,10268,0,0,0,0,0,2,0,0,0,0,0
288,3530,24,1,5,9758,0,0,0,0,0,0,0,0,0,0,0
289,3531,60,2,4,13401,0,0,0,0,0,0,0,0,0,0,0
290,3532,27,2,2,10476,0,0,0,0,0,2,0,0,0,0,0
291,3538,9,1,5,1581,2,0,0,6,0,0,0,1,2,0,0
292,506,8,0,0,1260,0,0,0,2,0,0,0,1,1,0,3
293,508,11,1,0,1260,1,0,0,4,0,0,0,0,0,0,3
294,509,27,0,3,1025,1,0,0,0,0,0,0,0,1,0,7
295,510,21,0,0,2688,2,0,0,2,0,0,0,0,1,0,6
296,511,26,1,5,2654,2,0,0,4,0,0,0,0,0,0,3
297,512,14,1,5,2932,2,0,0,6,0,0,0,1,1,0,1
298,513,21,1,3,2254,2,0,0,4,0,0,0,0,0,0,4
299,514,25,0,1,253,0,0,0,4,0,0,0,0,0,0,0
300,518,24,1,3,3381,3,0,0,2,2,3,0,1,0,1,4
301,519,34,1,1,6350,0,0,0,2,2,4,0,0,0,0,2
302,520,30,1,1,6840,0,0,0,2,0,4,0,0,0,0,0
303,521,34,2,41,1091,2,0,0,0,0,0,0,0,0,0,0
304,522,48,1,2,7643,2,0,0,0,0,0,0,0,0,0,0
305,523,40,1,3,9634,0,0,0,0,0,0,0,0,0,0,0
306,524,61,1,3,8457,0,0,0,0,0,0,0,0,0,0,0
307,525,44,1,8,3437,2,1,0,0,1,2,0,0,0,0,0
308,526,20,1,1,1733,0,0,0,1,0,1,2,0,0,0,2
309,529,14,1,1,116,1,0,0,1,0,0,1,0,0,0,0
310,530,31,1,0,7438,3,0,0,2,2,4,0,0,0,1,2
